Time,Hand,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21
12-05-2022 @ 13:31:49,Left,(906.5835356712341:934.390869140625:-1.37030789493231e-10),(799.167308807373:930.1701164245605:0.011785129085183144),(739.765305519104:870.5181312561035:0.017640015110373497),(704.9048709869385:811.9609451293945:0.010249028913676739),(670.511462688446:766.1737060546875:0.0017362734070047736),(781.4348602294922:756.7436599731445:0.07713283598423004),(737.9875159263611:666.126594543457:0.06927943229675293),(698.6211633682251:665.7559204101562:0.056174036115407944),(679.5955896377563:690.3272438049316:0.046707041561603546),(820.8933305740356:738.694953918457:0.0503520593047142),(766.9189381599426:638.5353469848633:0.023984268307685852),(721.0453104972839:645.882682800293:-0.01725924015045166),(704.2706680297852:680.8487892150879:-0.0385858453810215),(863.332850933075:727.5113296508789:0.01860441267490387),(815.9089279174805:631.2440299987793:-0.014912215992808342),(776.5087795257568:650.95458984375:-0.053215768188238144),(770.2933716773987:696.2958526611328:-0.07130569964647293),(915.0780701637268:721.9412612915039:-0.013836633414030075),(871.3403391838074:650.9027481079102:-0.03987376391887665),(836.5332698822021:672.8254508972168:-0.05944393575191498),(828.2957124710083:719.9936485290527:-0.06980395317077637)
12-05-2022 @ 13:31:49,Right,(443.99498462677:1151.0060119628906:7.409914903888648e-10),(513.4406590461731:1075.9522247314453:-0.029180962592363358),(533.6460614204407:989.4438171386719:-0.04227679222822189),(526.3724899291992:910.4430198669434:-0.060047537088394165),(514.8523271083832:857.0349884033203:-0.0751701220870018),(434.06750679016113:933.680591583252:0.031838759779930115),(405.93968510627747:849.7528839111328:0.01868494600057602),(412.17411518096924:850.3631973266602:0.012861638329923153),(426.35993242263794:888.281078338623:0.010275338776409626),(384.13084745407104:950.9188842773438:0.024972325190901756),(345.26325702667236:856.1363983154297:-0.01070446614176035),(360.118328332901:874.5869636535645:-0.04219594597816467),(379.07450795173645:921.2674713134766:-0.05092168226838112),(338.9692175388336:979.4633102416992:0.00975938979536295),(294.70703959465027:891.5584945678711:-0.03358340635895729),(319.89240288734436:906.2128829956055:-0.0689450204372406),(347.3647141456604:952.2733497619629:-0.07840408384799957),(296.8893814086914:1023.4552001953125:-0.008056415244936943),(260.31936049461365:956.2529182434082:-0.038300592452287674),(280.62302827835083:951.6667556762695:-0.06002797931432724),(305.9870910644531:977.1889114379883:-0.06806918233633041)
12-05-2022 @ 13:31:49,Left,(916.4235305786133:952.0988845825195:3.5979397239316313e-09),(797.760694026947:938.0719757080078:0.03224283084273338),(737.2432994842529:884.1952514648438:0.05044834315776825),(700.4205822944641:831.8250846862793:0.05201926827430725),(657.2802329063416:795.2027893066406:0.04914980009198189),(780.9630703926086:752.4921798706055:0.10006065666675568),(737.1653437614441:679.3227767944336:0.10364788770675659),(698.7834477424622:640.902156829834:0.091538205742836),(663.435001373291:612.4316596984863:0.07916232943534851),(818.4206342697144:727.7718544006348:0.0640004426240921),(773.7867021560669:636.1956024169922:0.06607917696237564),(726.2561130523682:584.1143417358398:0.03844968229532242),(680.9675073623657:549.818000793457:0.015404700301587582),(859.942774772644:716.9470596313477:0.022623874247074127),(826.4500737190247:622.2129821777344:0.014786643907427788),(780.8495807647705:571.2130165100098:-0.014701486565172672),(738.3091235160828:538.9675140380859:-0.03776879981160164),(906.9049501419067:715.6475830078125:-0.019420340657234192),(893.6664462089539:638.0809020996094:-0.03465278074145317),(857.5530552864075:597.2787666320801:-0.053095459938049316),(818.9221000671387:569.7061729431152:-0.06818079948425293)
12-05-2022 @ 13:31:49,Right,(441.5280497074127:1164.7969436645508:8.431127795915927e-09),(518.1214785575867:1077.1696472167969:-0.027281522750854492),(538.3134269714355:993.7529754638672:-0.029605308547616005),(533.0946099758148:914.1481590270996:-0.03712204843759537),(532.8658926486969:854.4926834106445:-0.04670124128460884),(436.8840193748474:931.4315986633301:0.05667612701654434),(423.6903512477875:865.7497215270996:0.050360217690467834),(412.66119360923767:835.3081512451172:0.031826116144657135),(402.9591500759125:818.6141967773438:0.01731637679040432),(381.8551003932953:945.4454612731934:0.05022013932466507),(353.3333158493042:874.237174987793:0.03858454152941704),(339.14637207984924:838.1573867797852:-0.0038335169665515423),(336.62472009658813:824.5766830444336:-0.033659182488918304),(335.56063413619995:975.4856872558594:0.0333830751478672),(295.3352880477905:911.9928359985352:0.005079261958599091),(285.53890585899353:873.848934173584:-0.047199346125125885),(293.9337909221649:861.0385894775391:-0.07942171394824982),(292.44320154190063:1014.422492980957:0.01321157906204462),(259.6351879835129:963.4419250488281:-0.016487659886479378),(258.50783944129944:935.9059524536133:-0.050894927233457565),(270.62583446502686:924.9458885192871:-0.07455072551965714)
12-05-2022 @ 13:31:49,Left,(913.2029485702515:956.3775444030762:-3.4465248432979934e-09),(801.5903735160828:949.1777801513672:0.02776028960943222),(734.3446469306946:894.1754150390625:0.04221634194254875),(696.2204360961914:842.1577262878418:0.04099343344569206),(656.517927646637:802.4206924438477:0.03583304584026337),(772.8925609588623:755.3202438354492:0.09865890443325043),(730.6224703788757:681.2017250061035:0.10831509530544281),(696.1706113815308:639.9406814575195:0.10349555313587189),(666.6732215881348:608.8724899291992:0.09639846533536911),(813.2689261436462:725.2435111999512:0.06601998955011368),(769.1788172721863:629.6541023254395:0.08085557818412781),(725.9699749946594:569.9551391601562:0.06727342307567596),(686.5359020233154:527.2611808776855:0.05290655046701431),(857.9897618293762:711.7538452148438:0.027149859815835953),(830.9240627288818:605.5146789550781:0.03532729297876358),(797.9390716552734:539.6692657470703:0.02066039852797985),(765.3412842750549:490.2293014526367:0.0047961208038032055),(908.9319920539856:709.0513229370117:-0.014146185480058193),(904.1062688827515:623.0774688720703:-0.016283687204122543),(881.1760854721069:566.1198234558105:-0.02463166043162346),(853.2278323173523:515.6399917602539:-0.03359350189566612)
12-05-2022 @ 13:31:49,Right,(440.65627813339233:1156.5206909179688:4.033385625490382e-09),(518.8673043251038:1082.8607940673828:-0.0244287196546793),(543.6072063446045:989.6871185302734:-0.02834606170654297),(539.4502222537994:913.1239128112793:-0.03480095788836479),(548.6888766288757:857.5503730773926:-0.042461689561605453),(441.67556047439575:926.3277053833008:0.029206499457359314),(425.27450680732727:847.5817680358887:0.02487008459866047),(409.04027581214905:803.4479713439941:0.01589520089328289),(392.5650644302368:769.7612571716309:0.008002199232578278),(381.7651069164276:937.0630645751953:0.02622644044458866),(350.3941082954407:849.309196472168:0.024393921718001366),(327.4266850948334:794.5142555236816:0.004214862827211618),(308.90814542770386:751.5115356445312:-0.011538436636328697),(332.7666199207306:963.7036514282227:0.01568765565752983),(293.3963084220886:885.4789352416992:0.004545226693153381),(270.4803514480591:832.7027893066406:-0.021776027977466583),(257.29683816432953:790.3297805786133:-0.039444874972105026),(290.84584951400757:1003.60107421875:0.001258375938050449),(257.2334146499634:946.8481063842773:-0.013130874373018742),(244.38264548778534:906.0673141479492:-0.03028360940515995),(238.8727980852127:869.3987846374512:-0.04208275303244591)
12-05-2022 @ 13:31:49,Left,(909.5438575744629:956.5988731384277:-4.339254733309872e-09),(806.596212387085:953.72314453125:0.005614307709038258),(732.3598337173462:896.9577598571777:0.01201221626251936),(691.9100832939148:840.1736068725586:0.007742011453956366),(655.7168698310852:802.7288818359375:0.0009790743933990598),(764.4231963157654:756.5666198730469:0.07310173660516739),(723.0729961395264:680.8225250244141:0.07835125178098679),(694.4308662414551:635.7748603820801:0.07131515443325043),(671.9043016433716:601.2178230285645:0.06334251910448074),(805.6974363327026:722.0895195007324:0.05289969965815544),(765.1146268844604:624.1845703125:0.06563783437013626),(731.0064554214478:565.0441360473633:0.051661524921655655),(702.0107889175415:520.3669166564941:0.036682866513729095),(852.2688031196594:706.7421340942383:0.025798305869102478),(829.3224620819092:600.0275802612305:0.0340677909553051),(806.3838458061218:533.7547302246094:0.019647149369120598),(785.383243560791:483.0627250671387:0.003828298533335328),(906.2424230575562:704.487247467041:-0.005713097285479307),(910.253119468689:617.6034736633301:-0.006375165656208992),(901.7346382141113:556.2630271911621:-0.014639098197221756),(887.9980158805847:501.4632797241211:-0.02362143062055111)
12-05-2022 @ 13:31:49,Right,(442.63529777526855:1157.3356246948242:5.2382547188756234e-09),(518.6916947364807:1087.2013092041016:-0.028714017942547798),(546.2557697296143:993.0821228027344:-0.040715910494327545),(545.8285903930664:916.072826385498:-0.05433782935142517),(561.7648386955261:861.1694526672363:-0.06996499747037888),(439.9049162864685:920.6502342224121:-0.002948063425719738),(423.35490345954895:828.8151741027832:-0.018585536628961563),(406.934312582016:774.6189880371094:-0.03348642587661743),(391.6888189315796:731.1523246765137:-0.045640867203474045),(380.2855896949768:930.9165573120117:-0.008276757784187794),(345.3918421268463:829.6924209594727:-0.02241605520248413),(321.30481123924255:764.4027328491211:-0.04688245430588722),(302.0478165149689:712.1224021911621:-0.0661967396736145),(331.9840693473816:958.9008522033691:-0.01953805610537529),(290.4850709438324:871.1178588867188:-0.040178682655096054),(266.7574828863144:811.0922241210938:-0.0698704943060875),(252.770015001297:762.0401000976562:-0.08983898907899857),(291.7706322669983:1002.1574020385742:-0.0344754196703434),(251.3512659072876:939.7674179077148:-0.05588771402835846),(233.36732804775238:894.2564392089844:-0.07637552171945572),(223.22838485240936:853.5815048217773:-0.0908946841955185)
12-05-2022 @ 13:31:49,Left,(910.0740337371826:958.3313941955566:-5.356044496807044e-09),(808.1521081924438:957.300968170166:0.00026376446476206183),(734.4085049629211:901.3409042358398:0.004659137688577175),(693.9144659042358:845.0005531311035:-0.0009132064878940582),(661.5734624862671:807.8558921813965:-0.008484196849167347),(759.9123859405518:755.8512496948242:0.07199613749980927),(716.7735815048218:680.4261016845703:0.07892043143510818),(689.7878980636597:634.0615653991699:0.0729888528585434),(670.17897605896:596.8818855285645:0.06548567861318588),(802.3249983787537:720.6566047668457:0.05419614911079407),(764.4723129272461:621.8987274169922:0.06932453066110611),(734.9077820777893:561.5605545043945:0.05716022849082947),(711.9797873497009:515.485954284668:0.04324175417423248),(849.1745853424072:706.2130737304688:0.028766822069883347),(828.0599784851074:600.8073806762695:0.038582757115364075),(809.8493027687073:535.7342147827148:0.025035109370946884),(794.8045563697815:485.50975799560547:0.009887411259114742),(903.233048915863:704.6469497680664:-0.0017134255031123757),(911.0856556892395:619.6895027160645:-0.0010735068935900927),(909.2564964294434:560.1680374145508:-0.008562270551919937),(903.7757134437561:506.9297790527344:-0.016965925693511963)
12-05-2022 @ 13:31:49,Right,(442.80768871307373:1163.1948852539062:7.8518711532638e-09),(514.7858941555023:1093.385238647461:-0.03270509093999863),(546.8165874481201:1000.8740615844727:-0.049941930919885635),(552.8626298904419:923.1246757507324:-0.06791939586400986),(571.870436668396:868.8999366760254:-0.08783699572086334),(439.0753412246704:918.7636184692383:-0.01820574887096882),(425.5100154876709:821.074047088623:-0.037744004279375076),(411.8714654445648:762.9555702209473:-0.05407026410102844),(398.64667296409607:715.2445793151855:-0.06691239774227142),(378.28954339027405:928.1080627441406:-0.02294345758855343),(344.9907338619232:821.5074920654297:-0.03989188373088837),(321.9477689266205:754.6269607543945:-0.06340950727462769),(302.4484419822693:700.0771522521973:-0.08241419494152069),(330.0911808013916:956.4630889892578:-0.03299812972545624),(289.432475566864:865.8407592773438:-0.054518021643161774),(265.6658613681793:805.2250671386719:-0.08206524699926376),(250.76650142669678:755.2850532531738:-0.10092175006866455),(290.49060702323914:1000.4655075073242:-0.04709842428565025),(246.63376986980438:936.6543388366699:-0.06813560426235199),(224.10244166851044:891.7971038818359:-0.0872284397482872),(209.58494246006012:850.5742835998535:-0.10103742778301239)
12-05-2022 @ 13:31:49,Left,(912.8794741630554:958.597526550293:-4.8580504063977514e-09),(809.2635083198547:958.1072616577148:-0.0041605038568377495),(733.9607262611389:904.1170120239258:-0.0007787167560309172),(692.033679485321:848.0330085754395:-0.006144700106233358),(661.2255907058716:811.3506889343262:-0.013205871917307377),(756.1542248725891:758.788948059082:0.06568486243486404),(711.5015602111816:683.1729125976562:0.07150144875049591),(686.4453291893005:635.013370513916:0.0645737573504448),(669.5593857765198:594.2433929443359:0.05632053688168526),(799.3976998329163:722.4569892883301:0.050574418157339096),(760.308473110199:623.4832191467285:0.06333999335765839),(734.0485954284668:561.3688659667969:0.04913056641817093),(715.8683681488037:512.230167388916:0.03395834192633629),(847.3958945274353:707.112865447998:0.027953412383794785),(825.1227021217346:603.6424255371094:0.03492569923400879),(808.7498760223389:541.615104675293:0.01861388422548771),(797.8373622894287:493.480224609375:0.0024411773774772882),(903.3190512657166:704.9066162109375:0.00035083742113783956),(912.8247570991516:620.7217025756836:-0.0009523598710075021),(914.0097999572754:561.2594032287598:-0.010395404882729053),(913.1498408317566:507.747802734375:-0.019833460450172424)
12-05-2022 @ 13:31:49,Right,(443.626127243042:1168.271598815918:9.487772345551093e-09),(513.8000857830048:1097.5106048583984:-0.03541327267885208),(546.5061163902283:1005.0920104980469:-0.05386980623006821),(554.9853944778442:926.5311813354492:-0.07278008759021759),(576.6847658157349:873.4264755249023:-0.09329241514205933),(438.40808272361755:916.907958984375:-0.019070332869887352),(426.47165179252625:816.6749382019043:-0.03794388100504875),(413.9489758014679:757.4224090576172:-0.053849052637815475),(401.7715322971344:707.2948837280273:-0.06637536734342575),(377.4385643005371:925.6056976318359:-0.02249527908861637),(344.28977608680725:818.7989044189453:-0.036949776113033295),(321.6653323173523:753.4134292602539:-0.0584004670381546),(302.5801491737366:699.4525909423828:-0.07644744217395782),(329.62788820266724:954.2472267150879:-0.03156024590134621),(288.9849543571472:863.2452964782715:-0.05094802379608154),(264.78391885757446:804.2277145385742:-0.07651270180940628),(249.05921638011932:754.540843963623:-0.09448135644197464),(290.2114534378052:998.4041976928711:-0.04521569237112999),(245.2319186925888:936.2689018249512:-0.06413175165653229),(222.22181618213654:893.4566688537598:-0.08151590824127197),(207.10448920726776:852.4846458435059:-0.09440158307552338)
12-05-2022 @ 13:31:49,Left,(911.3639402389526:958.7978553771973:-4.730746905323713e-09),(807.8931999206543:959.168872833252:-0.0039192307740449905),(731.5372109413147:906.093864440918:-0.0007847761153243482),(689.3551826477051:850.1609802246094:-0.0060972291976213455),(658.2090711593628:814.4153022766113:-0.013063659891486168),(750.5841565132141:760.6324195861816:0.06175055727362633),(706.190721988678:683.8867378234863:0.06651376187801361),(682.0143413543701:635.0965690612793:0.05908077955245972),(666.0830497741699:593.4530639648438:0.0504278838634491),(794.3130040168762:724.4010543823242:0.046637341380119324),(754.3166971206665:624.3841552734375:0.057583849877119064),(728.7065362930298:561.5641593933105:0.04263057932257652),(711.3020038604736:511.40270233154297:0.026967087760567665),(843.5232138633728:708.837776184082:0.02447390928864479),(819.6808648109436:605.5103302001953:0.029878128319978714),(803.0018162727356:543.1014060974121:0.01288693305104971),(792.1550273895264:494.80098724365234:-0.0035160966217517853),(901.1008214950562:706.3174438476562:-0.002405844395980239),(911.3390278816223:621.9025039672852:-0.004562908783555031),(913.4201431274414:562.8706169128418:-0.014308695681393147),(913.4365582466125:510.17120361328125:-0.023836929351091385)
12-05-2022 @ 13:31:49,Right,(442.865914106369:1170.736312866211:1.011050443366912e-08),(512.9559302330017:1099.1948318481445:-0.03795970603823662),(546.5368223190308:1007.2108840942383:-0.05749353766441345),(556.7579698562622:929.2531585693359:-0.07718201726675034),(581.2711501121521:876.7150497436523:-0.0982063040137291),(438.2944321632385:917.4676322937012:-0.0204993337392807),(427.57909297943115:815.9116172790527:-0.03988893702626228),(416.58273339271545:755.5988502502441:-0.05618792027235031),(405.9417128562927:703.3296203613281:-0.06896983832120895),(377.51256108283997:925.8112907409668:-0.022910527884960175),(346.97561144828796:818.3528709411621:-0.037173230201005936),(326.8811559677124:752.8173065185547:-0.05826358124613762),(309.62526082992554:697.3880195617676:-0.07625553756952286),(329.8860239982605:953.8874244689941:-0.03129035606980324),(291.7023968696594:862.3943138122559:-0.05010661110281944),(270.14207124710083:804.3852996826172:-0.0747096911072731),(256.0582047700882:753.918571472168:-0.0923115685582161),(290.0934898853302:997.2480010986328:-0.04469654709100723),(245.8517986536026:935.0331687927246:-0.06285777688026428),(223.78448724746704:892.7324867248535:-0.07966348528862),(208.98994266986847:850.9136581420898:-0.09234705567359924)
12-05-2022 @ 13:31:49,Left,(913.6402988433838:958.289852142334:-4.494971950208537e-09),(808.2350206375122:959.2435455322266:-0.003522461047396064),(731.443612575531:906.3622283935547:-0.00014516821829602122),(688.1573295593262:850.3385353088379:-0.005665105301886797),(655.973653793335:813.2193374633789:-0.012887304648756981),(748.7544822692871:761.5007972717285:0.06560223549604416),(702.200174331665:684.1048049926758:0.0714540034532547),(677.1223139762878:634.251766204834:0.06419574469327927),(660.6386375427246:590.8501625061035:0.055378008633852005),(792.0252513885498:725.0450706481934:0.04987158626317978),(749.8960733413696:624.9016571044922:0.061973512172698975),(724.0737390518188:561.4807319641113:0.04688222333788872),(707.4888038635254:511.00318908691406:0.030969945713877678),(841.0998916625977:708.9787673950195:0.026775754988193512),(814.9908399581909:605.5839157104492:0.03271276131272316),(797.6233220100403:543.5875511169434:0.014984126202762127),(787.0214080810547:495.7207489013672:-0.0020697745494544506),(899.1539239883423:705.1007080078125:-0.0010866158409044147),(909.0413618087769:620.3417587280273:-0.0031249981839209795),(910.8674311637878:561.3169097900391:-0.013382350094616413),(911.1277556419373:508.63758087158203:-0.023398540914058685)
12-05-2022 @ 13:31:49,Right,(443.35859298706055:1172.5298309326172:1.0107262582437215e-08),(513.3041882514954:1101.756362915039:-0.03842978924512863),(547.8643226623535:1009.8981857299805:-0.05899324640631676),(559.4246864318848:932.3526191711426:-0.07981699705123901),(585.3318643569946:880.3323554992676:-0.10209203511476517),(439.6701157093048:917.1158981323242:-0.02240070328116417),(430.4540240764618:815.2051734924316:-0.04309016093611717),(420.61660408973694:754.7762489318848:-0.06021806225180626),(410.9808647632599:702.2317314147949:-0.07347586750984192),(378.5324227809906:925.3011703491211:-0.025375064462423325),(349.0100884437561:817.587776184082:-0.04061136394739151),(329.88351345062256:752.9393577575684:-0.06209743022918701),(313.6622214317322:697.7368927001953:-0.08035947382450104),(330.8845782279968:953.4323501586914:-0.03440477326512337),(293.4481930732727:861.0819625854492:-0.0541018545627594),(272.2529911994934:802.8908157348633:-0.0790659487247467),(258.67942571640015:752.193489074707:-0.09693720191717148),(291.1841940879822:996.8751525878906:-0.04850583150982857),(247.7776139974594:933.5197448730469:-0.06730874627828598),(226.23248040676117:890.4499053955078:-0.08437734097242355),(212.11425483226776:847.7743721008301:-0.09732929617166519)
12-05-2022 @ 13:31:49,Left,(915.5380153656006:957.9440689086914:-4.3632586432806875e-09),(809.2991709709167:960.0706100463867:-0.005223920568823814),(731.4729022979736:908.3779335021973:-0.0030314044561237097),(687.1055388450623:851.6726303100586:-0.009341531433165073),(653.4513902664185:812.6896476745605:-0.017293138429522514),(747.438440322876:763.6154937744141:0.061961960047483444),(699.7820019721985:684.5560455322266:0.0660356879234314),(674.3104362487793:633.7910270690918:0.05725843831896782),(657.3941087722778:588.9531898498535:0.04737618938088417),(790.4737973213196:726.8960952758789:0.046897467225790024),(747.0120978355408:625.3904914855957:0.056251391768455505),(721.109619140625:560.6734085083008:0.03896190598607063),(704.8624491691589:508.8160514831543:0.02173360250890255),(839.8536944389343:710.2316093444824:0.024640509858727455),(813.1676030158997:606.3379669189453:0.02831486612558365),(795.3848791122437:543.8323974609375:0.008924812078475952),(784.9478888511658:495.71605682373047:-0.00890805572271347),(898.4838008880615:705.8324432373047:-0.0023406068794429302),(908.0424213409424:619.9720573425293:-0.00582261523231864),(909.4471049308777:560.3748321533203:-0.01714572124183178),(909.5752716064453:507.6408576965332:-0.027807408943772316)
12-05-2022 @ 13:31:49,Right,(443.93035411834717:1174.5506286621094:1.0394862748341893e-08),(513.1430304050446:1104.041404724121:-0.03866705298423767),(548.3076596260071:1013.0243682861328:-0.059952255338430405),(561.0844159126282:936.9968605041504:-0.08158925175666809),(587.4220561981201:886.7754364013672:-0.1047092154622078),(441.4157831668854:918.1213760375977:-0.023921027779579163),(432.908695936203:816.3218307495117:-0.045544374734163284),(423.66077184677124:755.6474304199219:-0.06341417133808136),(414.5257258415222:702.6373672485352:-0.07724162191152573),(380.3793489933014:926.114501953125:-0.02749624103307724),(351.4038634300232:817.7090835571289:-0.0436437726020813),(332.71074414253235:752.5057411193848:-0.0656757578253746),(316.577707529068:696.4558410644531:-0.0844753161072731),(332.8903126716614:954.2390441894531:-0.037142314016819),(296.2811207771301:861.2408638000488:-0.057250868529081345),(275.8366048336029:803.0962944030762:-0.08230405300855637),(262.4950557947159:751.9192886352539:-0.10046422481536865),(293.1293535232544:997.9522705078125:-0.05195244401693344),(250.12304484844208:934.1589546203613:-0.07105495780706406),(228.55328857898712:890.9412002563477:-0.08826218545436859),(214.2294716835022:847.6226234436035:-0.10149652510881424)
12-05-2022 @ 13:31:49,Left,(914.7937345504761:959.4907379150391:-5.007351422392503e-09),(809.2064738273621:961.61865234375:-0.008366157300770283),(731.622633934021:909.6405029296875:-0.008168256841599941),(687.1449995040894:852.586555480957:-0.015897834673523903),(653.1178092956543:813.8417816162109:-0.025207972154021263),(744.356324672699:763.3347129821777:0.056692469865083694),(696.7618775367737:684.0834045410156:0.0587894581258297),(671.0492992401123:633.2165336608887:0.04875670000910759),(653.631956577301:588.7980079650879:0.038121405988931656),(788.1190323829651:726.569766998291:0.04256157577037811),(745.0478196144104:624.8048400878906:0.04942717403173447),(718.7399196624756:559.8948669433594:0.030498739331960678),(701.6300868988037:507.8994369506836:0.012362807989120483),(838.3653903007507:710.0459289550781:0.021227523684501648),(812.8631830215454:606.2735366821289:0.02286359667778015),(794.9810671806335:543.5871505737305:0.0020891111344099045),(783.5600709915161:495.08399963378906:-0.016411244869232178),(897.5025629997253:705.9392738342285:-0.004973734728991985),(906.9390034675598:619.4720077514648:-0.009587587788701057),(908.1168365478516:559.9389839172363:-0.02175966277718544),(907.5713396072388:507.3208808898926:-0.03297896683216095)
12-05-2022 @ 13:31:49,Right,(443.75770568847656:1176.6926193237305:1.0224379565215713e-08),(513.3688509464264:1106.5674591064453:-0.03866306319832802),(548.7249898910522:1015.0936889648438:-0.0597820021212101),(561.3025760650635:938.7828826904297:-0.08144441992044449),(587.384204864502:888.3444213867188:-0.10454648733139038),(442.14754343032837:918.6097526550293:-0.021642746403813362),(433.48599314689636:816.5415573120117:-0.042620785534381866),(424.14923429489136:755.9917831420898:-0.06045975536108017),(414.99378204345703:703.3069610595703:-0.07434139400720596),(380.9805929660797:926.6622734069824:-0.02533021569252014),(351.61590814590454:818.1744575500488:-0.04080400615930557),(332.48547077178955:752.9785537719727:-0.06312433630228043),(316.01035594940186:697.217845916748:-0.08215713500976562),(333.12723755836487:954.7182655334473:-0.03522155061364174),(296.6037583351135:862.0352554321289:-0.054583631455898285),(276.19921803474426:803.9912796020508:-0.07971303164958954),(262.98860371112823:753.3232498168945:-0.09800484031438828),(292.91956186294556:998.18115234375:-0.05039411783218384),(250.25505781173706:933.728199005127:-0.068922258913517),(229.37555730342865:890.4698753356934:-0.0860084593296051),(215.75604557991028:847.6470565795898:-0.09920676797628403)
12-05-2022 @ 13:31:49,Left,(916.6371202468872:959.9510192871094:-4.7392036961468875e-09),(809.2141342163086:962.4948120117188:-0.00610413309186697),(731.6194152832031:910.3264617919922:-0.004605116322636604),(686.8060755729675:853.674144744873:-0.011790637858211994),(652.2715616226196:814.8034286499023:-0.020694777369499207),(743.2700943946838:763.6275672912598:0.06277114897966385),(695.068609714508:683.5039329528809:0.0667799711227417),(669.2894697189331:632.2510528564453:0.05794776603579521),(651.7814898490906:587.4835968017578:0.048028189688920975),(787.3702454566956:726.7799377441406:0.047513481229543686),(743.4874820709229:624.4744491577148:0.05690457299351692),(717.0740747451782:559.1376113891602:0.03944828733801842),(700.0687837600708:507.2597122192383:0.022226639091968536),(837.7367877960205:710.152587890625:0.024784008041024208),(811.0629916191101:605.6467437744141:0.02838914655148983),(792.7838230133057:542.8433418273926:0.008691688999533653),(781.1449885368347:494.37721252441406:-0.009326834231615067),(897.2005891799927:705.3762245178223:-0.002852238481864333),(906.3786363601685:618.793773651123:-0.006239054724574089),(907.0147705078125:559.3005752563477:-0.017605744302272797),(905.9678721427917:506.61014556884766:-0.028302831575274467)
12-05-2022 @ 13:31:49,Right,(443.19624423980713:1177.2185897827148:9.973722292500042e-09),(513.0522966384888:1107.5704193115234:-0.03919704258441925),(548.4577131271362:1016.477165222168:-0.06058472767472267),(560.6147503852844:939.6718597412109:-0.08248253911733627),(586.2242674827576:888.4321975708008:-0.10567730665206909),(442.50542521476746:918.8702774047852:-0.020895512774586678),(433.18820357322693:816.0611343383789:-0.041241325438022614),(423.4712255001068:755.7170677185059:-0.05857440084218979),(414.03822898864746:703.7250137329102:-0.07213670015335083),(381.1636698246002:927.1057319641113:-0.02430064231157303),(351.15599513053894:818.1452751159668:-0.03908159211277962),(331.61128520965576:752.9319190979004:-0.061005014926195145),(314.9265718460083:697.6380157470703:-0.07974284887313843),(333.0851697921753:955.312671661377:-0.03403067588806152),(296.40867590904236:862.5224876403809:-0.05275876447558403),(275.7306146621704:804.3816375732422:-0.07748707383871078),(262.4005562067032:753.8242721557617:-0.09553212672472),(292.63381004333496:998.8187026977539:-0.04913891479372978),(249.62370336055756:934.2307090759277:-0.06721928715705872),(228.54504883289337:890.9476089477539:-0.08401937037706375),(214.95867311954498:848.0819892883301:-0.09698561578989029)
12-05-2022 @ 13:31:49,Left,(917.0469188690186:961.4072799682617:-4.479963955361654e-09),(809.1150641441345:963.8796615600586:-0.007169407792389393),(730.4395222663879:911.1412811279297:-0.006145294290035963),(684.9821949005127:853.6923408508301:-0.013477875851094723),(649.411404132843:815.2472305297852:-0.022494833916425705),(741.7188334465027:764.8885917663574:0.06038988381624222),(693.251166343689:683.9432716369629:0.0637502670288086),(667.5778555870056:632.4200820922852:0.05461530759930611),(650.162250995636:587.6133728027344:0.04454914107918739),(786.1974334716797:727.8420639038086:0.04573121294379234),(741.781919002533:625.2389144897461:0.05442590266466141),(715.2579188346863:559.6045875549316:0.0365588441491127),(697.9845142364502:507.32248306274414:0.01900470070540905),(837.2364163398743:710.928783416748:0.02371249534189701),(810.1978182792664:605.9542465209961:0.02672259323298931),(791.513421535492:542.3530769348145:0.0065143173560500145),(779.3375873565674:493.50757598876953:-0.01183911133557558),(897.2095370292664:706.0379219055176:-0.0032227267511188984),(906.7779421806335:619.1128349304199:-0.006678920704871416),(907.4261784553528:559.595832824707:-0.018182434141635895),(906.0840010643005:507.3116111755371:-0.029044287279248238)
