Time,Hand,Node 1,Node 2,Node 3,Node 4,Node 5,Node 6,Node 7,Node 8,Node 9,Node 10,Node 11,Node 12,Node 13,Node 14,Node 15,Node 16,Node 17,Node 18,Node 19,Node 20,Node 21
13-06-2022 @ 09:44:16,Left,(252.3776626586914:375.6573486328125:5.7668287922751915e-09),(227.61041641235352:360.6433296203613:0.036141060292720795),(199.25643920898438:357.9612636566162:0.04807865247130394),(178.06657791137695:362.99903869628906:0.05276815965771675),(163.11473846435547:370.49832344055176:0.05566361919045448),(182.32505798339844:355.11022567749023:0.01892986334860325),(148.8158130645752:358.48955154418945:0.019140681251883507),(128.7336540222168:361.37598037719727:0.021114597097039223),(113.16530227661133:365.06855964660645:0.022200558334589005),(183.39120864868164:364.98470306396484:-0.0027773522306233644),(146.45183563232422:377.6666736602783:-0.00425394531339407),(126.67590141296387:388.7141704559326:-0.000640737940557301),(113.58248710632324:399.40378189086914:0.0017633066745474935),(187.06546783447266:377.19162940979004:-0.02116585150361061),(153.76524925231934:388.82789611816406:-0.02240048162639141),(135.42633056640625:398.6843776702881:-0.017153816297650337),(122.41231918334961:408.06973457336426:-0.013750937767326832),(193.21918487548828:390.3446674346924:-0.03720447048544884),(168.56515884399414:400.41996002197266:-0.037096526473760605),(154.4161605834961:407.8099250793457:-0.03256511315703392),(143.82329940795898:415.7072639465332:-0.029623443260788918)
13-06-2022 @ 09:44:16,Left,(248.27253341674805:375.17744064331055:3.2118463444419376e-09),(224.0891456604004:360.2919387817383:0.034552328288555145),(195.9067153930664:357.9122257232666:0.04610057547688484),(174.73066329956055:363.4723663330078:0.050993386656045914),(160.33899307250977:371.4320755004883:0.05420779809355736),(180.8877182006836:354.93175506591797:0.016188977286219597),(147.12764739990234:359.00633811950684:0.016465986147522926),(127.40983963012695:362.2596073150635:0.01924727112054825),(112.5748062133789:366.1582088470459:0.020906519144773483),(182.13306427001953:365.2485466003418:-0.0043223644606769085),(146.7525577545166:378.1680965423584:-0.005676699802279472),(127.9636001586914:388.460111618042:-0.0014148869086056948),(115.2688217163086:398.0079174041748:0.0016648549353703856),(186.02149963378906:377.58705139160156:-0.02157791703939438),(153.5808277130127:389.17734146118164:-0.02283344231545925),(135.5581283569336:398.9746284484863:-0.017642531543970108),(122.7450942993164:407.9061698913574:-0.014096362516283989),(192.0723533630371:390.7303047180176:-0.03641730919480324),(167.9694938659668:400.4212474822998:-0.03660013899207115),(153.3531665802002:408.42567443847656:-0.03259315714240074),(141.62155151367188:416.27657890319824:-0.02985195815563202)
13-06-2022 @ 09:44:16,Left,(243.03569793701172:385.160436630249:3.728832353999678e-09),(226.56150817871094:366.796817779541:0.032605256885290146),(202.77969360351562:356.3665580749512:0.04173869267106056),(184.50817108154297:350.4261589050293:0.04479997977614403),(172.87336349487305:344.9281311035156:0.04576348885893822),(180.86877822875977:361.8007564544678:0.00793717335909605),(145.14673233032227:363.8178062438965:0.00585970189422369),(124.63556289672852:366.0304355621338:0.007376454304903746),(107.98441886901855:368.61196517944336:0.008228630758821964),(180.2923583984375:373.42103004455566:-0.011011029593646526),(141.0321044921875:385.52942276000977:-0.01549016498029232),(119.57206726074219:394.7270965576172:-0.011977802962064743),(103.98318290710449:402.80138969421387:-0.008908136747777462),(182.24946975708008:386.91115379333496:-0.026085346937179565),(146.36820793151855:397.87259101867676:-0.02991494908928871),(125.75042724609375:406.0985469818115:-0.024442467838525772),(110.51628112792969:413.28208923339844:-0.019817860797047615),(186.4122200012207:400.6996536254883:-0.03860298916697502),(159.76118087768555:409.0630531311035:-0.04116307944059372),(144.2984962463379:414.79557037353516:-0.03697771951556206),(131.74761772155762:420.8803939819336:-0.03340976685285568)
13-06-2022 @ 09:44:16,Left,(234.5128059387207:397.1221160888672:1.6557429871610907e-09),(224.47219848632812:375.10276794433594:0.011471948586404324),(203.3255386352539:362.0889472961426:0.01347878947854042),(186.12085342407227:353.89068603515625:0.01278984546661377),(175.60409545898438:346.1871528625488:0.010533961467444897),(171.24021530151367:373.11166763305664:-0.003033337416127324),(138.4423828125:371.36077880859375:-0.00704152463003993),(117.79233932495117:371.0126781463623:-0.008661925792694092),(100.59468269348145:371.5362739562988:-0.00981180276721716),(168.2158660888672:387.03500747680664:-0.011867229826748371),(132.6598072052002:393.03832054138184:-0.016425957903265953),(111.59337043762207:398.1640434265137:-0.016820434480905533),(96.25258445739746:403.12451362609863:-0.01675323024392128),(168.7950325012207:400.6542205810547:-0.018842080608010292),(136.39612197875977:405.47953605651855:-0.02383197285234928),(115.68552017211914:410.13330459594727:-0.024033397436141968),(100.08280754089355:414.4745635986328:-0.02324882335960865),(172.46307373046875:413.18690299987793:-0.025101805105805397),(147.05358505249023:418.58187675476074:-0.02878580056130886),(131.49149894714355:421.72496795654297:-0.028449399396777153),(119.25559997558594:424.93889808654785:-0.027822310104966164)
13-06-2022 @ 09:44:16,Left,(234.32472229003906:397.9361915588379:3.0011864105006225e-09),(224.1815948486328:375.238037109375:0.011876466684043407),(204.28560256958008:361.69100761413574:0.013196303509175777),(187.26181030273438:353.16481590270996:0.012364238500595093),(176.00011825561523:346.2549018859863:0.009904670529067516),(172.34994888305664:373.62645149230957:-0.007959078066051006),(137.70333290100098:371.70905113220215:-0.012566969729959965),(116.73330307006836:371.0485553741455:-0.013659578748047352),(99.64913368225098:371.3202953338623:-0.014289257116615772),(169.5308494567871:387.71244049072266:-0.016307510435581207),(132.2307014465332:393.5884380340576:-0.021116042509675026),(109.96891021728516:398.59657287597656:-0.020395178347826004),(93.60779762268066:403.94883155822754:-0.019721414893865585),(170.45574188232422:401.61744117736816:-0.022225549444556236),(136.62118911743164:406.83777809143066:-0.027213677763938904),(115.21059989929199:411.05801582336426:-0.026311807334423065),(99.35428619384766:415.44116020202637:-0.024814147502183914),(173.93714904785156:414.4889831542969:-0.027259303256869316),(148.52523803710938:420.06277084350586:-0.030813416466116905),(133.02597999572754:423.3332347869873:-0.029856646433472633),(120.70043563842773:426.9411849975586:-0.02875179424881935)
13-06-2022 @ 09:44:16,Left,(231.2077522277832:402.1749973297119:2.0916757215161397e-09),(221.10546112060547:379.3387699127197:0.007170431781560183),(200.48091888427734:364.4501781463623:0.0052387588657438755),(183.1266975402832:353.7732124328613:0.0020289020612835884),(172.38039016723633:344.7935199737549:-0.002352444687858224),(168.40003967285156:375.7334804534912:-0.014412456192076206),(132.5008201599121:373.0499267578125:-0.020677343010902405),(110.93859672546387:372.8829860687256:-0.02250443585216999),(93.67413520812988:373.9170742034912:-0.023525621742010117),(165.9689712524414:390.8143901824951:-0.021100535988807678),(126.91112518310547:395.95184326171875:-0.028150536119937897),(103.94594192504883:401.28604888916016:-0.02834484353661537),(87.71429061889648:406.699161529541:-0.02795260213315487),(167.30012893676758:405.50336837768555:-0.02555314265191555),(131.54276847839355:409.5251655578613:-0.032055679708719254),(109.35686111450195:413.8880252838135:-0.031637534499168396),(93.5232925415039:418.00646781921387:-0.030154874548316002),(171.18040084838867:418.6581230163574:-0.02943822368979454),(142.9486846923828:422.47020721435547:-0.03407181054353714),(125.90010643005371:424.8164749145508:-0.033698439598083496),(112.63078689575195:427.1678924560547:-0.032886259257793427)
13-06-2022 @ 09:44:16,Left,(232.20462799072266:403.00249099731445:3.142322180238466e-09),(221.38805389404297:379.74008560180664:0.007740673143416643),(200.7699203491211:364.1340923309326:0.005754589568823576),(183.4544563293457:352.8706455230713:0.0023905953858047724),(172.67879486083984:344.35895919799805:-0.0022278691176325083),(168.86106491088867:375.4032897949219:-0.01455729641020298),(132.06783294677734:373.0675506591797:-0.02084723301231861),(110.5955696105957:372.80957221984863:-0.022469695657491684),(93.69026184082031:373.8274669647217:-0.02331046760082245),(166.67753219604492:390.2669334411621:-0.02164810709655285),(126.81114196777344:395.85222244262695:-0.028241408988833427),(103.63664627075195:401.15901947021484:-0.02793342061340809),(86.82318687438965:406.67601585388184:-0.027349194511771202),(168.04141998291016:405.04334449768066:-0.02642255835235119),(131.75626754760742:409.47352409362793:-0.0320766344666481),(109.21243667602539:413.64721298217773:-0.03104316256940365),(92.89871215820312:417.685604095459:-0.029458168894052505),(171.7869758605957:418.36174964904785:-0.03068629279732704),(143.3163356781006:422.49770164489746:-0.03449767455458641),(126.22901916503906:425.42492866516113:-0.033505070954561234),(112.71854400634766:428.41278076171875:-0.03242605924606323)
13-06-2022 @ 09:44:16,Left,(227.12688446044922:403.298978805542:2.218236483386704e-09),(216.41597747802734:379.8575019836426:0.008168619126081467),(195.7413673400879:364.26321029663086:0.008442730642855167),(178.09001922607422:353.0371284484863:0.007415181025862694),(167.83464431762695:343.59755516052246:0.0055702803656458855),(161.94046020507812:376.06287002563477:-0.007957440800964832),(127.1286678314209:373.6113166809082:-0.011486323550343513),(106.08182907104492:373.59580993652344:-0.011762354522943497),(88.86093139648438:374.69212532043457:-0.011661562137305737),(158.98736000061035:392.4868869781494:-0.01358602661639452),(121.02476119995117:397.88543701171875:-0.01793450303375721),(99.4577407836914:402.7964973449707:-0.016208622604608536),(84.37926292419434:407.36446380615234:-0.014215485192835331),(160.18177032470703:408.18652153015137:-0.01724746823310852),(125.06945610046387:412.50237464904785:-0.021465180441737175),(104.03985023498535:416.07227325439453:-0.0191582553088665),(88.69443893432617:419.0009880065918:-0.016211094334721565),(164.38299179077148:421.72021865844727:-0.020429221913218498),(136.31394386291504:425.33841133117676:-0.022912723943591118),(119.73215103149414:426.7365074157715:-0.021199023351073265),(106.32715225219727:428.0997848510742:-0.019295888021588326)
13-06-2022 @ 09:44:16,Left,(227.1980094909668:403.5927486419678:3.5347005322705627e-09),(215.8074188232422:379.5582103729248:0.009143435396254063),(195.49449920654297:364.14745330810547:0.008414342999458313),(178.63401412963867:352.822208404541:0.006082359701395035),(168.68709564208984:342.5119113922119:0.002709521446377039),(161.44973754882812:375.997953414917:-0.009728537872433662),(126.40008926391602:374.11940574645996:-0.014566956087946892),(105.69591522216797:374.05019760131836:-0.015939705073833466),(88.78582000732422:374.8631000518799:-0.01649870164692402),(159.03331756591797:392.61677742004395:-0.016246888786554337),(120.91188430786133:398.40986251831055:-0.021151384338736534),(99.15947914123535:402.92524337768555:-0.02008879743516445),(83.42928886413574:407.3312759399414:-0.018880872055888176),(160.78702926635742:408.1008052825928:-0.020542854443192482),(125.91737747192383:413.53217124938965:-0.024045102298259735),(105.2218246459961:416.79654121398926:-0.02143673412501812),(90.09132385253906:419.88670349121094:-0.01878301240503788),(165.22850036621094:421.2059497833252:-0.024373933672904968),(138.09393882751465:425.18420219421387:-0.025593603029847145),(122.23699569702148:426.58827781677246:-0.023034142330288887),(109.41412925720215:428.14690589904785:-0.020944997668266296)
13-06-2022 @ 09:44:16,Left,(220.95386505126953:406.3092041015625:2.666456166977582e-09),(211.46011352539062:381.5467643737793:0.009499732404947281),(192.80546188354492:365.7461929321289:0.009727021679282188),(176.60707473754883:354.66447830200195:0.008381575345993042),(166.80328369140625:344.95399475097656:0.006071109790354967),(157.89627075195312:377.20664978027344:-0.0073153735138475895),(123.3773422241211:373.90771865844727:-0.01075323298573494),(103.11004638671875:373.05052757263184:-0.011312774382531643),(86.48834228515625:373.5290336608887:-0.01148434728384018),(154.65617179870605:393.6299514770508:-0.01363038644194603),(117.73744583129883:398.6454391479492:-0.01751491241157055),(96.74600601196289:403.6187267303467:-0.0161159448325634),(81.42899513244629:408.9436912536621:-0.014630632475018501),(155.54347038269043:409.1370105743408:-0.017810501158237457),(121.78240776062012:413.29928398132324:-0.021373191848397255),(100.91754913330078:416.8299865722656:-0.01942971721291542),(85.41707038879395:420.51435470581055:-0.017008064314723015),(159.0927219390869:422.68372535705566:-0.021371709182858467),(132.171630859375:426.5050506591797:-0.023405173793435097),(115.72267532348633:428.450231552124:-0.021759040653705597),(102.02251434326172:430.6754779815674:-0.020088346675038338)
13-06-2022 @ 09:44:16,Left,(222.29589462280273:407.86431312561035:2.996970671631516e-09),(213.11359405517578:383.0569267272949:0.012646029703319073),(192.97061920166016:366.40666007995605:0.014309253543615341),(176.57659530639648:354.58642959594727:0.013325299136340618),(166.67734146118164:343.1492614746094:0.011065445840358734),(157.02013969421387:378.19613456726074:-0.0013690796913579106),(122.81267166137695:374.4825839996338:-0.0037681227549910545),(102.07319259643555:373.40168952941895:-0.004018292296677828),(85.27542114257812:373.50491523742676:-0.004353014752268791),(153.84352684020996:394.20802116394043:-0.010255063883960247),(115.75164794921875:399.065465927124:-0.013132646679878235),(93.28879356384277:403.7538242340088:-0.011978081427514553),(76.88784599304199:408.8713073730469:-0.01100914552807808),(155.25221824645996:409.92902755737305:-0.017153024673461914),(120.38599967956543:413.6396598815918:-0.020246755331754684),(98.76884460449219:416.876277923584:-0.018563758581876755),(82.46029853820801:420.22974014282227:-0.016634343191981316),(160.09811401367188:424.1341209411621:-0.02330402471125126),(132.17355728149414:427.4391746520996:-0.02575613185763359),(115.5279541015625:429.13784980773926:-0.02423197589814663),(101.77321434020996:431.28021240234375:-0.022735098376870155)
13-06-2022 @ 09:44:16,Left,(223.6583137512207:408.5334777832031:3.519692315379075e-09),(213.6820411682129:383.57686042785645:0.012911924161016941),(193.29076766967773:366.974515914917:0.014216226525604725),(176.83303833007812:355.20867347717285:0.012739843688905239),(167.04015731811523:343.8624858856201:0.00983458198606968),(157.15286254882812:378.32244873046875:-0.0022744929883629084),(122.81499862670898:374.675874710083:-0.0051633999682962894),(102.08929061889648:373.52428436279297:-0.005661807022988796),(85.37993431091309:373.57275009155273:-0.006162646692246199),(154.0902328491211:394.31665420532227:-0.011846255511045456),(115.23540496826172:398.9593505859375:-0.015021353028714657),(92.55876541137695:403.4096431732178:-0.014013411477208138),(76.00691795349121:408.42979431152344:-0.013289378955960274),(155.79986572265625:409.83930587768555:-0.0193689726293087),(120.56787490844727:413.65808486938477:-0.022447673603892326),(98.93670082092285:416.8501853942871:-0.02085212990641594),(82.51075744628906:420.29125213623047:-0.01918465457856655),(161.11127853393555:423.8114547729492:-0.02616002969443798),(133.34402084350586:427.0181465148926:-0.028568804264068604),(116.61375045776367:428.69361877441406:-0.027064524590969086),(102.66014099121094:430.90564727783203:-0.025713151320815086)
13-06-2022 @ 09:44:16,Left,(221.93363189697266:408.5075569152832:3.229740475063636e-09),(211.6853141784668:382.81908988952637:0.009729404002428055),(191.45257949829102:365.9755039215088:0.009561354294419289),(174.74742889404297:354.13132667541504:0.0076201376505196095),(165.21696090698242:343.16688537597656:0.004505937919020653),(156.4597225189209:378.7228488922119:-0.008216122165322304),(121.63249015808105:374.5740795135498:-0.012058071792125702),(101.05642318725586:372.9117679595947:-0.012818533927202225),(84.39205169677734:372.65172958374023:-0.013259933330118656),(153.25196266174316:395.6873416900635:-0.015510103665292263),(113.95445823669434:399.5610809326172:-0.019412744790315628),(90.90530395507812:403.01856994628906:-0.018631910905241966),(74.17425155639648:407.1171283721924:-0.018057875335216522),(154.52069282531738:411.357421875:-0.02061418443918228),(118.90148162841797:414.8543930053711:-0.023956820368766785),(97.10098266601562:416.7565155029297:-0.022657426074147224),(80.96590995788574:419.04438972473145:-0.021089807152748108),(158.8709831237793:424.634313583374:-0.025102687999606133),(131.0772705078125:428.7151336669922:-0.027159636840224266),(114.19940948486328:430.2096176147461:-0.025850513949990273),(100.15050888061523:431.94594383239746:-0.024679601192474365)
13-06-2022 @ 09:44:16,Left,(222.08965301513672:408.48607063293457:3.5514202689768126e-09),(211.95507049560547:382.84400939941406:0.009373607113957405),(191.83338165283203:366.4992141723633:0.008535782806575298),(175.68012237548828:355.295934677124:0.005467936396598816),(166.68560028076172:343.4643745422363:0.0008423495455645025),(156.20280265808105:379.0272617340088:-0.008472738787531853),(122.12589263916016:374.8436737060547:-0.013762936927378178),(101.51651382446289:373.11498641967773:-0.015913045033812523),(84.67397689819336:372.6288414001465:-0.017404785379767418),(152.98592567443848:395.71263313293457:-0.017072007060050964),(114.25620079040527:399.57326889038086:-0.022113114595413208),(91.55719757080078:403.09258460998535:-0.022576553747057915),(74.84366416931152:407.14508056640625:-0.023101545870304108),(154.4587230682373:411.13672256469727:-0.023759018629789352),(119.38438415527344:414.62602615356445:-0.028338123112916946),(97.65767097473145:416.8545341491699:-0.028346827253699303),(81.17676734924316:419.37326431274414:-0.027899907901883125),(159.22300338745117:424.4637680053711:-0.029929332435131073),(131.845703125:428.54212760925293:-0.033378031104803085),(115.04251480102539:430.3088665008545:-0.03305680677294731),(100.80282211303711:432.2640323638916:-0.03275453299283981)
13-06-2022 @ 09:44:17,Left,(220.7989501953125:409.9212455749512:3.5841110079815053e-09),(210.95035552978516:384.1801643371582:0.008257321082055569),(191.0875701904297:366.93002700805664:0.0065698036924004555),(175.32098770141602:354.6386432647705:0.003175215795636177),(166.39564514160156:343.17200660705566:-0.0017688018269836903),(156.46051406860352:379.96753692626953:-0.013821915723383427),(121.38566017150879:373.862829208374:-0.020629510283470154),(100.38869857788086:371.49301528930664:-0.0232158824801445),(83.29662322998047:370.9713649749756:-0.024853799492120743),(152.61467933654785:397.13221549987793:-0.021717416122555733),(113.11464309692383:399.6932601928711:-0.028835829347372055),(89.88874435424805:403.09375762939453:-0.02979421056807041),(72.52715110778809:407.56505012512207:-0.030361095443367958),(153.30474853515625:412.9525566101074:-0.027334928512573242),(117.68346786499023:415.31856536865234:-0.03340686857700348),(95.77289581298828:417.0432472229004:-0.033397551625967026),(79.11401748657227:419.6238327026367:-0.032625775784254074),(157.03810691833496:426.55311584472656:-0.03240203484892845),(129.0800666809082:429.3855857849121:-0.03660201653838158),(112.16310501098633:430.3600215911865:-0.03632299602031708),(97.79481887817383:432.0634460449219:-0.03587758168578148)
13-06-2022 @ 09:44:17,Left,(219.9452781677246:410.5609130859375:3.5600868919516415e-09),(209.86019134521484:384.5926094055176:0.010040747001767159),(190.57981491088867:367.6456832885742:0.00944992434233427),(174.8137664794922:355.54999351501465:0.00735380919650197),(165.74155807495117:345.1626491546631:0.003943008370697498),(155.91777801513672:380.8508491516113:-0.012666244059801102),(121.24082565307617:375.135555267334:-0.018282737582921982),(100.56840896606445:372.07886695861816:-0.01975252479314804),(83.50156784057617:370.4142379760742:-0.0204398725181818),(151.8604278564453:397.95899391174316:-0.020030850544571877),(112.05525398254395:400.0617027282715:-0.025767868384718895),(88.66880416870117:402.4728584289551:-0.025134675204753876),(71.26725196838379:405.7994842529297:-0.024531299248337746),(152.57380485534668:413.5899066925049:-0.024802371859550476),(116.31786346435547:415.64592361450195:-0.029291821643710136),(94.29984092712402:416.65337562561035:-0.0275365449488163),(77.73862838745117:418.61443519592285:-0.0255313441157341),(156.28626823425293:426.59125328063965:-0.028859959915280342),(128.53605270385742:428.89474868774414:-0.031247340142726898),(111.55952453613281:429.1912078857422:-0.029668645933270454),(97.06589698791504:430.39212226867676:-0.02833845652639866)
13-06-2022 @ 09:44:17,Left,(219.64860916137695:410.8951950073242:3.79617981494107e-09),(209.37179565429688:384.91724967956543:0.010175545699894428),(190.22977828979492:367.7867603302002:0.009418661706149578),(174.6891975402832:355.4261112213135:0.007154121529310942),(165.72429656982422:344.8200988769531:0.003517122706398368),(155.72614669799805:381.04625701904297:-0.013467801734805107),(121.02108955383301:375.2980899810791:-0.0193730890750885),(100.30879020690918:372.23316192626953:-0.020987624302506447),(83.14350128173828:370.58764457702637:-0.021739283576607704),(151.69477462768555:398.1164360046387:-0.0209206510335207),(111.80173873901367:400.19874572753906:-0.026951273903250694),(88.49793434143066:402.70846366882324:-0.026312826201319695),(71.10183715820312:406.20348930358887:-0.025692138820886612),(152.36306190490723:413.68454933166504:-0.0257048811763525),(116.00526809692383:415.63121795654297:-0.03033730387687683),(93.90745162963867:416.6194438934326:-0.028590576723217964),(77.16779708862305:418.670711517334:-0.026612870395183563),(155.9522819519043:426.64833068847656:-0.02974359504878521),(128.20490837097168:428.7674045562744:-0.03216109797358513),(111.16910934448242:429.10011291503906:-0.03060426376760006),(96.55519485473633:430.44384956359863:-0.029332127422094345)
13-06-2022 @ 09:44:17,Left,(219.20246124267578:411.1003589630127:3.845678886449377e-09),(208.85208129882812:385.9445571899414:0.012882808223366737),(189.6683692932129:368.2063865661621:0.012878816574811935),(174.49695587158203:355.54707527160645:0.010432058945298195),(165.91100692749023:344.5718765258789:0.006536099128425121),(156.0725975036621:380.09739875793457:-0.009211721830070019),(121.96347236633301:374.5429229736328:-0.014888184145092964),(101.42511367797852:371.5019416809082:-0.016597934067249298),(84.3313217163086:369.76518630981445:-0.017562156543135643),(151.8859577178955:396.36714935302734:-0.018804816529154778),(112.00326919555664:399.4295597076416:-0.02485262230038643),(88.6927318572998:402.5021553039551:-0.024370232596993446),(71.08469009399414:406.24234199523926:-0.023915180936455727),(152.20487594604492:411.8532657623291:-0.02582155354321003),(116.25613212585449:414.6006774902344:-0.03038574382662773),(94.19775009155273:416.6176414489746:-0.028267022222280502),(77.17223167419434:419.23327445983887:-0.02616376243531704),(155.46860694885254:425.45262336730957:-0.03202382102608681),(127.63269424438477:427.8328514099121:-0.03450654819607735),(110.54065704345703:428.7305545806885:-0.03264492750167847),(95.694580078125:430.3742980957031:-0.031216908246278763)
13-06-2022 @ 09:44:17,Left,(218.45691680908203:410.96025466918945:3.933190217964011e-09),(208.16486358642578:385.8511734008789:0.012825967743992805),(189.34921264648438:367.85948753356934:0.013213313184678555),(174.3049430847168:355.10396003723145:0.011296347714960575),(165.69385528564453:344.74093437194824:0.008067470043897629),(156.11859321594238:380.04990577697754:-0.008534315973520279),(121.79525375366211:374.6183109283447:-0.013413834385573864),(101.51490211486816:371.65371894836426:-0.014390486292541027),(84.64229583740234:369.9862289428711:-0.0148708401247859),(151.80867195129395:396.3780212402344:-0.01775207743048668),(111.87079429626465:399.2025089263916:-0.022997774183750153),(88.72257232666016:402.1281051635742:-0.02185547724366188),(71.34212493896484:405.7888126373291:-0.020956123247742653),(152.06414222717285:411.90505027770996:-0.02442094311118126),(116.16708755493164:414.50511932373047:-0.028583234176039696),(94.20382499694824:416.3319683074951:-0.02624763734638691),(77.39238262176514:418.6573791503906:-0.02392510138452053),(155.30174255371094:425.5872631072998:-0.030260277912020683),(127.4433708190918:427.96706199645996:-0.032506026327610016),(110.5526351928711:428.63831520080566:-0.030527453869581223),(96.09085083007812:430.0070571899414:-0.028932388871908188)
